Hello from received
18:05:53.156 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.198 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.200 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.204 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.206 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.208 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.210 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.214 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.216 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.218 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.221 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.224 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.226 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.228 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.231 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.234 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.236 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.238 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.242 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.244 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.246 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.249 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.252 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.254 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.256 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.259 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.262 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.264 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.267 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.269 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.272 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.274 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.277 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.279 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.282 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.284 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.287 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.290 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.292 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.295 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.297 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.300 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.302 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.305 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.307 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.310 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.313 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.315 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.317 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.320 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.323 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.325 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.327 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.331 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.333 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.335 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.338 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.341 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.343 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.345 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.348 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.351 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.353 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.355 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.359 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.361 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.363 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.365 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.369 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.371 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.373 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.377 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.379 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.381 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.383 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.387 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.389 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.391 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.393 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.397 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.399 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.401 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.404 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.407 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.409 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.411 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.414 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.417 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.419 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.422 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.425 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.427 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.429 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.432 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.435 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.437 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.440 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.442 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.445 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.447 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.450 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.452 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.455 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.458 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.460 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.462 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.465 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.468 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.470 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.473 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.475 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.478 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.480 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.483 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.486 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.488 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.490 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.493 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.496 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.498 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.500 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.504 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.506 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.508 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.511 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.514 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.516 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.518 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.522 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.524 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.526 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.528 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.532 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.534 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.536 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.538 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.542 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.544 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.546 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.549 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.552 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.554 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.556 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.560 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.562 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.564 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.566 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.570 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.572 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.574 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.577 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.580 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.582 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.584 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.587 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.590 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.592 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.595 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.597 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.600 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.602 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.605 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.608 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.610 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.612 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.615 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.618 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.620 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.623 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.625 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.628 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.631 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.633 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.635 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.638 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.641 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.643 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.645 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.648 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.651 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.653 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.656 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.659 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.661 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.663 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.666 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.669 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.671 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.673 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.677 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.679 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.681 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.683 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.687 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.689 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.691 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.693 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.697 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.699 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.701 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.705 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.707 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.709 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.711 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.715 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.717 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.719 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.722 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.725 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.727 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.729 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.732 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.735 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.737 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.740 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.743 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.745 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.747 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.750 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.753 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.755 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.757 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.760 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.763 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.765 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.768 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.770 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.773 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.775 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.778 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.780 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.783 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.786 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.788 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.791 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.793 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.796 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.798 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.801 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.804 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.806 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.808 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.811 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.814 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.816 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.818 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.821 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.824 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.826 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.828 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.832 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.834 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.836 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.839 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.842 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.844 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.846 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.850 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.852 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.854 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.856 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.860 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.862 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.864 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.866 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.870 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.872 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.874 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.878 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.880 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.882 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.884 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.888 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.890 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.892 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.895 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.898 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.900 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.902 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.905 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.908 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.910 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.912 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.915 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.918 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.920 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.923 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.926 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.928 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.930 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.933 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.936 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.938 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.941 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.943 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.946 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.948 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.951 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.953 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.956 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.959 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.961 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.963 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.966 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.969 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.971 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.974 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.977 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.979 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.981 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.984 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.987 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.989 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.991 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.995 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.997 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:54.999 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.001 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.005 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.007 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.009 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.012 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.015 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.017 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.019 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.023 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.025 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.027 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.029 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.033 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.035 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.037 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.039 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.043 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.045 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.047 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.050 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.053 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.055 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.057 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.061 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.063 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.065 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.068 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.071 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.073 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.075 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.078 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.081 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.083 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.086 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.088 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.091 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.093 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.096 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.098 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.101 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.103 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.106 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.109 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.111 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.114 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.116 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.119 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.122 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.124 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.126 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.129 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.132 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.134 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.136 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.139 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.142 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.144 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.147 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.150 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.152 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.154 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.157 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.160 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.162 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.164 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.168 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.170 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.172 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.174 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.178 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.180 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.182 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.184 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.188 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.190 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.192 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.196 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.198 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.200 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.202 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.206 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.208 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.210 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.212 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.216 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.218 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.220 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.223 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.226 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.228 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.230 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.234 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.236 > X1 :0	 X2 :0	 Y :0	 Z:0
18:05:55.238 > X1 :0	 X2 :0	 Y :0	 Z:0
