Hello from received
15:10:39.717 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.717 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.722 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.722 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.726 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.730 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.730 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.734 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.738 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.738 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.742 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.742 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.746 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.750 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.750 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.754 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.758 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.758 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.762 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.762 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.767 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.771 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.771 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.775 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.779 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.779 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.783 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.783 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.787 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.791 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.791 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.795 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.799 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.799 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.803 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.803 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.808 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.812 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.812 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.816 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.820 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.820 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.824 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.824 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.828 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.832 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.832 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.836 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.840 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.840 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.844 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.844 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.849 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.853 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.853 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.857 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.861 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.861 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.865 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.865 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.869 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.873 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.873 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.877 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.881 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.881 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.885 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.885 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.890 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.894 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.894 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.898 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.902 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.902 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.906 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.906 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.910 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.914 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.914 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.918 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.922 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.922 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.926 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.930 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.930 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.934 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.934 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.939 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.943 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.943 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.947 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.951 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.951 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.955 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.955 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.959 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.963 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.963 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.967 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.971 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.971 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.976 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.976 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.980 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.984 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.984 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.988 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.992 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.992 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.996 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:39.996 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.000 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.004 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.004 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.008 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.012 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.012 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.016 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.016 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.021 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.025 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.025 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.029 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.033 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.033 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.037 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.037 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.041 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.045 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.045 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.049 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.053 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.053 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.057 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.057 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.062 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.066 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.066 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.070 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.074 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.074 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.078 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.078 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.082 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.086 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.086 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.090 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.094 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.094 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.098 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.098 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.103 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.108 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.108 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.111 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.115 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.115 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.119 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.119 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.123 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.127 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.127 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.131 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.135 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.135 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.139 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.139 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.144 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.147 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.147 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.152 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.156 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.156 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.160 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.164 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.164 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.168 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.168 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.172 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.176 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.176 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.180 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.184 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.184 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.188 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.188 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.193 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.197 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.197 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.201 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.205 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.205 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.209 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.209 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.213 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.217 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.217 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.221 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.225 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.225 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.229 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.229 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.233 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.238 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.238 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.242 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.246 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.246 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.250 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.250 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.254 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.258 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.258 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.262 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.266 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.266 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.270 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.270 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.275 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.279 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.279 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.283 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.287 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.287 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.291 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.291 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.295 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.299 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.299 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.303 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.307 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.307 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.311 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.311 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.315 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.320 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.320 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.324 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.328 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.328 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.332 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.332 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.336 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.340 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.340 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.344 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.348 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.348 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.352 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.352 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.356 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.360 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.360 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.365 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.369 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.369 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.373 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.373 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.377 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.381 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.381 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.385 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.389 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.389 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.393 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.397 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.397 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.401 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.401 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.406 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.410 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.410 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.414 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.418 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.418 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.422 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.422 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.426 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.430 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.430 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.434 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.438 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.438 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.442 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.442 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.447 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.451 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.451 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.455 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.459 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.459 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.463 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.463 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.467 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.471 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.471 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.475 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.479 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.479 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.483 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.483 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.488 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.492 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.492 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.496 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.500 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.500 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.504 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.504 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.508 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.512 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.512 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.516 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.520 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.520 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.524 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.524 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.528 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.532 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.532 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.537 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.541 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.541 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.545 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.545 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.549 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.553 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.553 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.557 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.561 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.561 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.565 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.565 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.569 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.573 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.573 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.577 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.582 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.582 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.586 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.586 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.590 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.594 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.594 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.598 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.602 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.602 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.606 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.606 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.610 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.614 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.614 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.619 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.623 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.623 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.627 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.631 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.631 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.635 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.635 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.639 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.643 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.643 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.647 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.651 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.651 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.655 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.655 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.660 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.664 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.664 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.668 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.672 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.672 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.676 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.676 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.680 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.684 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.684 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.688 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.692 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.692 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.696 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.696 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.701 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.705 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.705 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.709 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.713 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.713 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.717 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.717 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.721 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.725 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.725 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.729 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.733 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.733 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.737 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.737 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.742 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.745 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.745 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.750 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.754 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.754 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.758 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.758 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.762 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.766 > X1 :0	 X2 :0	 Y :0	 Z:0
15:10:40.766 > X1 :0	 X2 :0	 Y :0	 Z:0
